enrollment_id,truth
37806,1
37808,0
37809,1
37810,1
37817,1
37818,1
37819,1
37820,0
37821,1
37823,0
37824,1
37826,1
37827,1
37830,0
37835,1
37836,1
37839,1
37840,1
37842,0
37845,1
37847,1
37849,1
37851,1
37852,0
37856,0
37857,1
37859,1
37861,0
37863,1
37864,1
37866,1
37868,1
37872,1
37874,1
37875,0
37876,1
37878,1
37879,1
37881,1
37884,1
37889,1
37891,1
37892,0
37895,0
37898,1
37899,1
37900,0
37901,1
37902,1
37906,1
37917,0
37919,1
37921,1
37922,0
37923,1
37924,1
37925,0
37927,0
37928,1
37934,1
37935,0
37939,1
37940,0
37942,1
37945,0
37946,1
37947,1
37948,0
37950,1
37957,1
37959,1
37960,1
37962,1
37964,1
37966,1
37969,1
37970,1
37971,1
37973,0
37975,1
37976,1
37980,1
37981,1
37983,1
37984,1
37987,1
37996,1
38003,1
38004,1
38007,1
38010,0
38011,1
38012,1
38013,0
38015,1
38016,1
38020,1
38021,0
38023,1
38024,1
38027,1
38033,1
38034,1
38036,1
38040,1
38042,1
38043,0
38045,1
38046,1
38047,1
38048,1
38051,0
38053,0
38055,0
38059,1
38063,1
38064,1
38065,1
38068,1
38071,1
38072,1
38073,1
38075,1
38078,1
38082,1
38083,1
38087,0
38090,1
38093,0
38097,1
38099,1
38100,1
38101,1
38102,0
38104,1
38105,1
38106,1
38107,1
38108,1
38111,1
38113,1
38116,1
38121,1
38124,1
38125,0
38126,0
38127,1
38131,1
38132,0
38135,1
38139,1
38140,1
38142,0
38144,1
38145,1
38147,1
38150,1
38151,0
38152,1
38153,0
38156,0
38157,0
38159,0
38161,0
38164,1
38169,0
38170,0
38171,0
38172,0
38173,0
38174,1
38175,1
38179,1
38180,1
38181,1
38182,1
38184,1
38186,1
38187,0
38188,1
38191,0
38192,0
38193,1
38194,0
38195,1
38196,1
38198,0
38201,0
38202,0
38203,1
38204,1
38205,1
38206,1
38208,1
38210,1
38212,1
38214,1
38218,1
38219,0
38222,1
38223,1
38226,1
38227,1
38228,0
38229,1
38232,1
38235,1
38237,1
38238,1
38239,1
38242,1
38252,0
38254,1
38256,1
38257,1
38260,1
38261,1
38262,0
38263,1
38264,0
38265,1
38267,1
38269,1
38271,0
38273,1
38274,1
38277,1
38283,1
38284,1
38287,1
38288,1
38289,0
38291,0
38292,1
38299,0
38300,1
38302,1
38304,1
38305,1
38306,1
38309,1
38310,1
38313,1
38315,0
38316,1
38322,1
38326,1
38329,1
38330,1
38331,0
38334,1
38337,0
38338,1
38341,1
38345,1
38348,0
38352,1
38353,1
38358,0
38359,1
38360,1
38361,0
38362,1
38365,1
38375,0
38376,0
38377,1
38382,0
38384,1
38391,1
38392,0
38393,1
38394,1
38395,0
38398,1
38401,1
38405,1
38406,0
38408,1
38409,1
38412,1
38413,0
38418,1
38421,1
38422,0
38423,1
38424,0
38425,1
38429,1
38431,1
38432,1
38435,1
38439,0
38440,1
38443,1
38447,0
38448,0
38449,0
38451,1
38454,0
38459,1
38460,1
38463,1
38464,0
38465,1
38466,1
38471,0
38472,0
38473,1
38474,1
38475,0
38477,1
38480,1
38482,1
38484,1
38489,1
38490,1
38492,0
38493,1
38494,1
38496,1
38497,1
38504,1
38505,1
38511,1
38514,1
38515,1
38518,1
38519,0
38520,1
38522,1
38525,1
38526,1
38527,1
38528,1
38531,0
38532,0
38534,1
38539,0
38547,1
38548,1
38550,1
38551,1
38553,1
38554,1
38564,1
38568,0
38572,0
38573,1
38574,1
38581,1
38584,1
38586,1
38587,1
38590,1
38596,0
38598,1
38601,1
38602,1
38605,1
38609,1
38610,1
38613,1
38614,0
38615,1
38618,1
38621,0
38622,1
38623,1
38625,1
38628,1
38630,1
38631,0
38632,1
38634,0
38635,1
38636,0
38638,1
38641,1
38644,1
38645,1
38646,1
38647,1
38649,1
38651,1
38655,0
38657,1
38658,0
38659,1
38661,1
38663,1
38667,1
38668,1
38669,1
38673,1
38676,0
38679,0
38680,1
38685,0
38687,0
38688,1
38692,0
38694,1
38695,0
38696,1
38697,1
38699,1
38702,1
38703,1
38704,1
38705,0
38706,1
38708,0
38717,1
38719,1
38723,1
38726,1
38727,1
38730,1
38731,1
38734,1
38738,1
38741,1
38744,1
38748,0
38749,1
38750,1
38751,1
38753,1
38754,1
38757,1
38767,1
38769,0
38771,1
38772,1
38774,1
38775,1
38777,1
38778,1
38785,1
38787,1
38790,1
38792,1
38797,0
38800,1
38801,1
38802,1
38803,1
38805,0
38807,1
38808,0
38810,1
38811,0
38812,1
38815,1
38817,1
38818,0
38825,0
38826,0
38827,1
38829,0
38830,1
38833,1
38835,0
38836,1
38841,0
38843,1
38856,1
38860,1
38861,1
38862,0
38864,1
38865,1
38871,0
38872,1
38874,1
38875,0
38876,1
38883,1
38884,1
38885,1
38886,1
38888,0
38891,0
38892,1
38893,0
38895,1
38898,0
38900,1
38909,0
38910,1
38912,1
38915,1
38923,1
38928,1
38930,1
38931,0
38939,0
38941,1
38942,0
38943,0
38944,1
38946,1
38947,1
38948,1
38951,0
38953,1
38954,1
38955,1
38956,1
38959,0
38960,1
38962,1
38963,1
38974,1
38976,1
38977,1
38981,1
38982,1
38983,1
38984,1
38985,1
38987,1
38988,1
38993,1
38995,1
39002,0
39006,1
39007,1
39012,1
39014,0
39015,1
39016,1
39021,1
39024,0
39027,0
39028,0
39033,1
39036,1
39037,1
39044,0
39047,1
39049,1
39050,0
39053,0
39054,0
39055,0
39057,0
39058,1
39059,1
39060,1
39061,1
39063,1
39064,0
39065,0
39066,1
39067,1
39068,1
39069,1
39076,1
39082,0
39087,1
39089,1
39090,0
39096,0
39099,1
39100,1
39102,1
39103,1
39111,0
39112,1
39113,0
39115,0
39116,0
39118,1
39120,1
39122,1
39125,1
39128,1
39129,1
39131,0
39136,1
39142,0
39146,0
39148,1
39151,0
39152,1
39153,0
39158,1
39161,1
39162,0
39165,0
39168,1
39170,0
39171,1
39175,1
39176,0
39179,1
39180,0
39182,1
39186,0
39188,1
39189,0
39192,0
39193,1
39194,1
39198,1
39199,0
39201,1
39204,1
39208,1
39209,1
39212,0
39213,1
39215,0
39216,1
39217,1
39219,1
39220,1
39221,0
39224,1
39226,1
39227,1
39229,1
39230,1
39231,1
39238,1
39240,0
39241,1
39242,1
39243,1
39246,0
39250,1
39252,0
39256,1
39258,1
39259,1
39264,0
39265,1
39268,0
39272,1
39274,0
39277,1
39278,1
39280,0
39281,1
39282,1
39287,1
39288,1
39289,0
39290,1
39292,1
39293,1
39294,1
39296,1
39298,1
39299,1
39301,0
39302,1
39303,0
39310,1
39312,0
39313,1
39314,1
39317,0
39320,0
39322,1
39323,1
39327,1
39329,1
39330,0
39331,1
39332,1
39336,1
39337,1
39338,0
39339,1
39341,1
39342,1
39344,0
39348,1
39349,0
39350,1
39351,1
39357,1
39358,0
39362,1
39363,1
39365,0
39366,1
39367,0
39370,1
39371,1
39372,1
39374,1
39375,1
39376,1
39377,0
39378,1
39384,1
39387,1
39389,1
39391,0
39392,1
39393,1
39397,1
39398,1
39400,0
39402,0
39404,1
39405,1
39407,0
39409,1
39410,0
39412,1
39414,1
39421,1
39423,1
39425,1
39426,1
39428,1
39430,0
39432,1
39433,0
39434,1
39436,1
39439,1
39440,0
39441,0
39443,1
39444,0
39446,0
39447,1
39448,0
39451,0
39453,1
39454,0
39455,1
39456,1
39457,1
39458,1
39462,1
39463,1
39464,1
39465,1
39466,0
39467,1
39470,1
39471,0
39473,1
39475,1
39476,1
39482,1
39485,0
39486,0
39488,1
39491,1
39494,1
39496,1
39499,1
39500,1
39504,0
39505,1
39507,1
39508,0
39509,1
39510,0
39511,1
39512,1
39515,1
39516,1
39517,0
39526,1
39527,1
39529,0
39530,1
39535,0
39537,1
39540,1
39543,0
39545,1
39548,1
39549,1
39552,1
39553,1
39554,1
39555,1
39558,1
39559,1
39560,0
39562,1
39563,0
39565,1
39567,0
39568,0
39570,1
39572,0
39573,1
39576,1
39578,1
39581,1
39587,0
39588,1
39589,1
39592,1
39593,1
39594,1
39595,0
39604,0
39605,1
39608,1
39609,1
39611,1
39613,1
39615,1
39618,1
39622,1
39623,1
39624,1
39625,1
39626,0
39629,1
39630,0
39632,1
39639,1
39648,1
39649,1
39652,1
39654,1
39655,1
39656,1
39658,1
39661,0
39666,1
39668,0
39669,1
39674,0
39675,0
39678,1
39682,1
39683,1
39684,0
39685,1
39686,0
39691,0
39694,1
39697,1
39698,1
39700,1
39702,0
39706,1
39707,1
39709,1
39710,1
39711,0
39715,0
39716,1
39721,0
39722,1
39723,0
39726,0
39727,0
39728,0
39730,0
39731,1
39735,0
39740,1
39741,1
39744,0
39745,0
39746,1
39749,1
39754,1
39755,1
39756,1
39757,1
39761,1
39762,1
39763,0
39764,1
39768,1
39772,1
39773,1
39776,0
39777,1
39778,1
39784,1
39786,1
39788,1
39790,1
39796,0
39797,0
39800,1
39801,1
39807,0
39808,1
39809,0
39814,1
39817,1
39820,1
39823,1
39824,1
39828,1
39829,0
39831,1
39834,0
39835,1
39836,1
39837,1
39838,1
39839,1
39843,1
39847,1
39849,1
39851,1
39856,1
39858,0
39866,1
39872,1
39873,0
39875,1
39879,1
39881,0
39882,1
39883,1
39885,0
39886,1
39894,0
39895,1
39899,0
39900,1
39902,1
39903,1
39905,1
39906,0
39909,0
39910,0
39911,0
39913,0
39914,0
39916,1
39919,0
39920,1
39923,0
39924,0
39925,0
39927,1
39928,1
39929,0
39930,1
39931,0
39937,0
39938,1
39940,1
39941,0
39943,1
39947,1
39953,1
39954,0
39956,1
39957,1
39959,1
39960,1
39961,0
39963,0
39965,1
39967,0
39971,0
39972,1
39974,1
39975,0
39977,1
39983,1
39985,1
39986,0
39987,1
39989,0
39995,0
39997,1
39998,1
39999,1
40001,0
40007,1
40009,1
40010,0
40013,1
40014,1
40015,1
40016,1
40017,1
40018,0
40020,1
40021,1
40022,0
40025,0
40027,1
40028,1
40030,1
40033,1
40034,0
40035,1
40037,1
40038,1
40039,0
40041,1
40043,1
40045,1
40046,1
40048,1
40049,1
40050,1
40054,0
40058,0
40061,0
40062,0
40063,1
40065,1
40066,0
40068,1
40069,1
40070,1
40071,1
40076,0
40079,1
40080,1
40081,0
40083,1
40086,0
40087,1
40092,0
40093,0
40094,1
40095,1
40098,1
40100,1
40101,1
40104,1
40110,1
40111,1
40113,0
40114,1
40116,1
40117,1
40118,1
40120,1
40121,0
40122,0
40124,1
40126,0
40127,1
40129,1
40130,1
40132,1
40133,1
40135,1
40137,0
40142,1
40145,1
40149,1
40150,1
40152,1
40154,0
40155,1
40156,0
40157,1
40159,0
40164,1
40166,0
40168,0
40170,1
40172,1
40175,0
40177,1
40180,1
40182,1
40183,1
40184,1
40188,1
40189,1
40193,1
40194,1
40196,1
40198,1
40199,1
40201,1
40210,1
40211,1
40213,1
40222,1
40226,1
40228,1
40229,0
40230,1
40231,1
40232,0
40234,0
40236,1
40238,1
40240,1
40241,1
40242,0
40244,0
40245,1
40246,1
40247,0
40248,1
40249,0
40250,1
40252,1
40255,0
40256,0
40257,0
40263,1
40264,1
40268,0
40269,1
40270,0
40271,1
40275,1
40276,1
40278,1
40280,0
40282,1
40284,1
40285,1
40288,1
40289,0
40290,0
40292,1
40293,1
40306,1
40308,0
40309,1
40315,0
40319,0
40321,1
40323,1
40325,1
40327,1
40329,1
40331,0
40332,0
40339,1
40341,1
40344,1
40346,1
40349,0
40350,1
40352,0
40354,0
40356,0
40357,0
40358,1
40359,0
40360,1
40366,1
40367,0
40368,1
40371,1
40372,1
40374,1
40375,1
40377,1
40380,1
40381,1
40384,1
40389,1
40393,1
40394,1
40397,1
40398,1
40400,1
40401,1
40402,1
40404,0
40411,0
40412,1
40413,1
40418,1
40423,1
40426,1
40429,1
40430,0
40436,0
40440,1
40443,1
40445,1
40447,1
40449,0
40451,1
40452,0
40456,1
40458,1
40461,0
40465,1
40467,1
40468,0
40469,1
40470,1
40472,0
40473,0
40475,1
40476,1
40477,1
40479,1
40480,1
40482,1
40483,1
40488,1
40489,1
40492,1
40493,1
40494,1
40495,0
40496,1
40499,0
40506,1
40507,1
40512,0
40514,0
40516,1
40518,0
40521,1
40522,1
40525,1
40530,0
40539,1
40540,1
40544,1
40545,1
40546,1
40547,0
40549,1
40550,1
40552,0
40553,0
40554,1
40556,0
40558,0
40559,0
40560,1
40561,1
40562,1
40563,1
40564,0
40565,1
40566,0
40569,1
40572,0
40575,1
40576,1
40578,1
40583,1
40586,1
40587,1
40591,1
40592,1
40595,1
40598,1
40608,1
40610,1
40611,1
40612,1
40617,1
40620,0
40621,0
40622,0
40624,1
40630,1
40633,1
40635,1
40637,0
40641,1
40651,1
40652,1
40660,1
40661,1
40665,1
40669,0
40670,1
40672,1
40673,1
40674,1
40677,1
40681,1
40682,1
40683,1
40684,0
40685,1
40686,1
40690,1
40691,0
40692,0
40693,1
40694,1
40695,1
40697,1
40698,1
40699,0
40700,1
40701,1
40705,0
40706,1
40710,0
40715,0
40716,1
40717,0
40718,1
40719,1
40721,1
40724,1
40725,1
40728,1
40734,0
40736,1
40739,1
40741,1
40743,1
40747,1
40752,0
40754,0
40756,1
40758,0
40759,1
40760,1
40762,0
40763,1
40764,1
40765,1
40766,1
40767,1
40769,1
40770,1
40771,1
40772,1
40773,0
40774,1
40776,0
40777,1
40784,1
40786,1
40788,1
40790,1
40793,1
40796,0
40798,1
40801,1
40803,1
40805,1
40806,1
40807,1
40809,1
40812,0
40813,1
40816,0
40817,0
40819,0
40830,1
40831,1
40834,1
40836,1
40837,0
40840,1
40841,1
40844,1
40846,1
40847,1
40848,0
40849,1
40851,1
40856,1
40858,0
40859,0
40860,0
40861,0
40862,1
40863,0
40865,1
40866,0
40868,1
40870,1
40872,1
40873,1
40874,1
40875,1
40877,1
40883,1
40886,0
40895,1
40898,1
40901,1
40903,1
40904,1
40905,0
40910,1
40911,1
40913,1
40914,0
40915,0
40919,0
40920,1
40921,0
40922,0
40924,1
40925,1
40927,1
40928,1
40929,1
40942,1
40943,1
40944,0
40945,0
40947,1
40949,1
40954,1
40956,0
40959,1
40962,1
40969,0
40972,1
40974,0
40975,0
40977,1
40980,1
40989,1
40992,1
40993,1
40994,1
40995,1
40996,1
40998,1
41000,0
41002,1
41003,0
41011,1
41012,1
41013,0
41014,0
41018,1
41022,0
41023,1
41027,0
41028,1
41029,1
41030,1
41031,1
41041,0
41044,1
41051,0
41056,1
41060,1
41061,1
41062,1
41063,1
41065,0
41066,1
41067,0
41070,1
41071,0
41073,1
41077,1
41080,0
41082,0
41085,1
41087,1
41092,1
41095,1
41097,1
41100,0
41111,1
41113,0
41114,0
41115,1
41116,1
41119,1
41122,1
41123,1
41124,1
41129,0
41131,0
41132,1
41140,0
41145,0
41147,1
41148,1
41152,1
41162,1
41166,1
41167,1
41170,0
41171,0
41174,1
41175,1
41178,1
41183,1
41184,1
41185,1
41192,1
41194,1
41198,1
41199,0
41201,1
41206,1
41207,1
41209,1
41210,1
41213,1
41216,1
41222,0
41224,0
41225,1
41226,0
41229,1
41233,1
41236,0
41240,0
41243,1
41244,1
41245,1
41246,1
41259,1
41260,0
41261,1
41265,0
41268,1
41271,0
41273,1
41279,1
41280,1
41281,1
41284,0
41289,1
41290,1
41292,0
41293,0
41296,0
41299,0
41300,0
41303,0
41307,1
41312,0
41319,1
41324,1
41326,0
41327,1
41328,1
41329,0
41333,1
41337,1
41340,1
41345,1
41346,0
41351,1
41353,0
41356,0
41357,1
41360,1
41364,0
41366,0
41370,1
41374,1
41376,0
41380,1
41382,0
41383,1
41384,0
41388,0
41389,1
41390,1
41393,1
41394,0
41396,1
41399,1
41400,0
41401,1
41402,0
41407,1
41410,0
41414,0
41419,0
41427,1
41430,1
41437,0
41438,1
41446,0
41457,1
41458,1
41463,0
41465,0
41466,1
41474,1
41475,0
41478,1
41485,1
41489,0
41490,1
41494,0
41498,1
41500,1
41501,0
41503,0
41504,1
41508,1
41509,0
41510,1
41511,1
41513,0
41514,1
41520,0
41522,0
41525,1
41527,0
41528,1
41530,0
41531,1
41535,1
41537,0
41541,1
41545,1
41547,1
41548,1
41550,1
41553,0
41558,1
41560,1
41561,1
41562,0
41563,1
41564,1
41566,1
41573,0
41574,0
41580,0
41582,1
41586,1
41588,0
41590,1
41592,0
41593,1
41597,1
41602,1
41604,0
41605,0
41611,0
41612,0
41614,0
41618,1
41621,1
41622,1
41623,1
41624,0
41627,1
41628,1
41629,1
41632,1
41633,1
41634,0
41638,1
41640,1
41642,0
41646,0
41648,1
41652,1
41654,0
41655,0
41656,0
41657,0
41663,1
41664,1
41668,0
41672,1
41677,0
41679,1
41681,0
41683,0
41689,1
41692,0
41698,1
41699,0
41701,0
41702,1
41703,1
41705,0
41707,0
41708,0
41712,1
41713,1
41719,1
41720,1
41721,1
41722,0
41724,1
41728,0
41738,1
41746,1
41747,0
41748,0
41750,1
41751,1
41755,0
41758,0
41763,0
41764,1
41766,1
41773,0
41774,0
41775,0
41776,1
41778,0
41780,0
41784,1
41785,1
41788,1
41789,1
41793,0
41794,1
41800,1
41803,0
41807,1
41816,0
41817,1
41818,0
43652,1
43654,0
43655,1
43665,1
43666,0
43668,0
43673,0
43675,0
43678,1
43681,1
43686,1
43688,1
43695,1
43696,1
43699,1
43705,1
43711,0
43712,0
43724,1
43725,1
43729,0
43733,1
43744,0
43745,1
44374,0
44377,1
44378,0
44379,1
44381,1
44383,1
44386,1
44389,1
44392,1
44395,0
44396,1
44398,1
44401,1
44403,1
44409,1
44413,1
44416,1
44418,1
44420,1
44424,0
44428,1
44433,0
44435,1
44436,1
44437,1
44439,1
44440,1
44443,1
44449,1
44451,1
44452,1
44453,1
44454,1
44455,1
44460,1
44461,1
44463,1
44464,1
44470,0
44473,0
44474,1
44476,1
44478,1
44479,1
44481,0
44483,1
44488,1
44489,1
44492,1
44493,1
44495,1
44496,1
44498,1
44499,0
44500,1
44503,1
44507,1
44508,1
44511,1
44512,0
44514,1
44520,1
44523,0
44524,0
44526,1
44528,0
44533,1
44536,1
44537,1
44538,1
44540,1
44542,1
44544,1
44545,1
44547,0
44552,1
44556,0
44560,1
44562,1
44563,1
44564,0
44567,0
44568,1
44573,1
44576,1
44584,1
44589,1
44590,0
44591,1
44593,1
44594,1
44595,1
44598,1
44599,1
44600,1
44603,1
44605,0
44608,0
44610,1
44611,1
44612,1
44613,1
44614,1
44615,0
44616,1
44618,1
44623,1
44624,1
44625,1
44627,1
44629,1
44630,0
44631,1
44632,0
44633,1
44634,1
44636,1
44638,1
44643,0
44644,1
44647,1
44649,1
44651,1
44653,0
44662,1
44663,0
44664,0
44665,1
44669,1
44676,1
44679,1
44682,1
44688,1
44689,1
44691,0
44692,1
44696,1
44697,0
44698,0
44700,1
44702,1
44703,0
44707,1
44710,1
44711,1
44719,1
44721,1
44724,1
44725,1
44726,1
44727,1
44732,1
44733,0
44738,1
44741,1
44745,1
44747,1
44748,1
44750,1
44751,1
44753,1
44756,0
44762,1
44763,1
44770,1
44776,1
44779,1
44784,1
44786,0
44790,0
44791,1
44792,1
44796,1
44800,1
44803,1
44807,1
44812,1
44815,0
44819,0
44824,1
44825,0
44827,0
44828,1
44834,1
44835,1
44839,1
44845,1
44846,1
44847,1
44849,0
44850,1
44854,1
44855,0
44867,1
44871,1
44875,1
44877,1
44879,0
44881,1
44883,1
44885,1
44886,0
44887,1
44888,1
44889,1
44891,0
44893,1
44894,1
44897,1
44900,1
44909,0
44910,1
44912,0
44913,1
44914,0
44919,1
44920,1
44922,1
44927,1
44932,1
44936,1
44957,1
44958,1
44963,1
44971,1
44973,1
44975,1
44978,0
44987,1
44990,1
44992,0
44995,1
44998,0
45003,1
45007,1
45010,0
45017,1
45019,1
45028,1
45030,1
45035,1
45040,1
45046,1
45049,1
45055,1
45058,0
45063,1
45067,1
45075,1
45076,1
45080,0
45081,1
45083,1
45086,1
45089,1
45102,1
45106,1
45108,0
45113,0
45120,0
45131,1
45132,1
45137,1
45144,1
45145,1
45148,1
45150,1
45154,1
45158,1
45161,1
45163,1
45170,1
45173,1
45174,1
45175,1
45185,1
45188,1
45191,1
45192,1
45193,1
45195,1
45196,0
45197,1
45198,1
45200,1
45204,1
45208,1
45211,1
45212,1
45218,1
45222,1
45230,1
45245,1
45246,1
45247,1
45256,1
45257,1
45258,0
45260,1
45261,1
45265,1
45266,1
45272,1
45278,1
45289,1
45293,0
45301,1
45309,0
45310,1
45312,1
45314,1
45316,1
45319,1
45320,1
45324,0
45327,1
45329,1
45330,0
45331,1
45333,1
45334,1
45338,1
45339,0
45340,0
45348,1
45350,1
45352,0
45358,0
45361,1
45364,1
45366,0
45378,1
45382,1
45388,1
45391,1
45392,1
45398,1
45399,0
45402,1
45404,1
45405,1
45408,1
45410,0
45418,1
45420,0
45422,1
45426,1
45427,1
45431,0
45435,0
45440,1
45442,1
45444,0
45446,1
45448,0
45450,1
45452,1
45454,1
45460,1
45461,1
45463,1
45467,1
45468,1
45473,0
45485,1
45486,1
45487,1
45489,1
45494,1
45496,1
45497,1
45498,1
45502,1
45504,1
45507,1
45510,1
45511,1
45512,1
45518,1
45520,1
45532,1
45533,1
45535,1
45543,1
45545,0
45546,1
45548,1
45551,1
45555,0
45556,1
45557,1
45559,1
45560,1
45563,1
45566,1
45569,1
45572,0
45575,1
45576,1
45580,1
45598,1
45603,1
45604,1
45605,1
45606,1
45612,1
45613,1
45616,0
45619,1
45620,1
45624,1
45628,0
45629,1
45630,1
45632,1
45634,1
45646,1
45647,0
45653,0
45660,1
45662,1
45663,1
45665,1
45672,1
45673,1
45674,0
45678,1
45681,0
45687,1
45692,0
45701,1
45702,0
45703,1
45706,1
45707,1
45712,1
45718,1
45723,0
45724,1
45730,1
45733,0
45737,1
45738,1
45739,1
45743,0
45744,1
45746,1
45747,1
45749,1
45753,1
45754,1
45755,1
45756,1
45757,1
45760,1
45763,0
45765,1
45767,1
45769,0
45772,1
45774,1
45775,1
45776,0
45777,1
45782,1
45784,1
45786,1
45789,0
45793,1
45795,1
45797,1
45798,1
45800,0
45802,1
45807,1
45808,1
45810,1
45814,1
45815,1
45817,1
45830,1
45836,1
45838,1
45839,1
45841,1
45842,1
45853,0
45858,1
45864,1
45866,1
45867,0
45869,0
45873,0
45875,1
45880,0
45884,0
45885,0
45889,1
45895,1
45898,1
45902,1
45903,1
45904,1
45905,0
45908,0
45909,1
45911,1
45912,1
45914,1
45915,1
45920,0
45922,1
45923,1
45925,1
45928,1
45929,1
45930,1
45933,0
45937,1
45938,0
45940,1
45943,1
45945,1
45954,0
45956,0
45963,0
45976,1
45978,0
45985,0
45989,1
45997,1
45998,1
46001,1
46004,1
46007,0
46009,1
46014,1
46016,1
46017,1
46018,0
46021,1
46022,1
46023,0
46027,1
46033,1
46041,1
46043,1
46048,1
46049,0
46052,0
46060,1
46061,1
46063,1
46070,1
46073,1
46074,1
46076,1
46081,0
46085,1
46093,0
46094,1
46095,1
46096,1
46098,1
46100,1
46101,1
46105,1
46108,1
46109,0
46119,0
46130,1
46133,1
46136,1
46137,1
46139,1
46143,1
46145,1
46147,1
46150,1
46153,0
46155,0
46167,1
46174,1
46175,1
46182,0
46187,1
46191,1
46192,1
46195,1
46199,0
46205,0
46207,0
46210,1
46216,0
46220,1
46221,1
46225,1
46226,0
46227,1
46229,1
46230,1
46238,1
46239,0
46247,1
46248,1
46257,1
46263,0
46268,0
46270,0
46273,1
46278,0
46279,1
46283,1
46286,1
46294,0
46300,0
46312,0
46316,1
46317,0
46320,0
46322,0
46326,1
46328,1
46329,1
46330,1
46333,1
46334,0
46335,1
46346,0
46351,0
46357,1
46364,1
46365,1
46366,1
46367,1
46371,1
46372,1
46373,1
46374,0
46375,0
46378,1
46382,1
46389,0
46391,1
46397,1
46400,0
46403,0
46406,0
46411,1
46415,1
46417,1
46418,0
46422,1
46428,1
46431,1
46434,0
46438,1
46440,1
46442,0
46443,1
46446,1
46449,1
46452,1
46453,1
46455,1
46456,1
46457,1
46458,0
46459,0
46460,1
46461,1
46466,1
46470,0
46473,1
46474,1
46476,1
47680,1
47682,1
47685,1
47692,0
47700,1
47704,1
47717,1
47721,1
47722,1
47725,1
47726,1
47729,0
47736,0
47739,1
47741,1
47892,1
47896,1
47898,0
47899,1
47901,1
47902,0
47903,1
47905,0
47906,0
47908,1
47910,1
47912,0
47913,1
47917,1
47918,1
47919,0
47921,0
47924,1
47925,1
47926,1
47927,0
47929,1
47930,1
47931,0
47932,0
47933,1
47934,1
47936,1
47937,0
47940,1
47942,0
47944,1
47947,0
47948,0
47949,0
47951,0
47952,1
47953,1
47954,1
47955,1
47956,1
47958,0
47959,0
47960,1
47961,1
47962,1
47963,0
47965,0
47969,1
47974,0
47975,1
47976,1
47977,0
47980,1
47982,0
47984,0
47986,1
47989,0
47990,1
47991,1
47992,1
47993,1
47994,1
47995,0
47996,1
47997,0
47998,1
47999,1
48006,1
48009,1
48010,0
48015,1
48026,0
48028,0
48034,0
48035,1
48037,0
48039,1
48042,0
48043,1
48046,1
48050,1
48051,1
48052,1
48053,1
48056,1
48058,0
48059,1
48061,1
48063,1
48066,0
48067,0
48069,0
48070,0
48072,1
48078,1
48082,0
48084,1
48087,1
48088,1
48089,0
48091,1
48092,0
48094,1
48095,0
48099,1
48100,0
48102,1
48109,1
48115,1
48118,0
48122,0
48126,0
48128,1
48132,0
48133,0
48134,0
48135,0
48136,0
48138,0
48141,1
48143,1
48148,0
48149,1
48151,1
48155,1
48158,1
48161,1
48163,0
48168,1
48169,1
48170,1
48175,0
48177,1
48179,1
48184,0
48191,0
48192,1
48197,1
48200,1
48208,1
48209,1
48210,1
48212,1
48213,1
48215,1
48217,0
48218,1
48219,0
48221,0
48222,0
48223,0
48229,0
48231,0
48233,0
48235,0
48239,1
48240,1
48244,0
48245,0
48247,1
48249,1
48253,1
48255,0
48256,1
48259,1
48260,1
48262,1
48264,0
48268,1
48269,1
48272,1
48275,1
48277,1
48278,1
48284,1
48285,1
48293,1
48294,0
48296,0
48297,1
48299,1
48300,0
48302,0
48303,0
48304,1
48308,1
48311,0
48313,0
48316,1
48317,1
48318,1
48320,1
48322,1
48326,1
48328,1
48331,1
48333,0
48335,1
48341,1
48342,1
48343,0
48344,1
48349,1
48351,0
48352,0
48354,0
48358,0
48362,1
48364,0
48366,0
48369,0
48375,1
48378,1
48384,0
48385,1
48389,1
48391,1
48397,1
48405,0
48406,0
48407,1
48408,1
48409,1
48410,1
48412,1
48413,1
48416,0
48417,0
48419,1
48426,0
48430,1
48435,1
48440,0
48441,1
48444,1
48449,1
48450,0
48453,0
48458,1
48459,1
48461,0
48464,0
48465,1
48466,1
48467,0
48472,1
48474,1
48476,1
48477,0
48480,1
48487,0
48488,0
48489,1
48491,0
48494,1
48495,1
48497,0
48498,1
48500,0
48502,0
48504,0
48509,0
48510,0
48512,1
48513,1
48515,0
48516,1
48517,0
48518,1
48519,0
48520,1
48522,1
48523,0
48524,0
48527,1
48534,0
48537,0
48538,1
48539,0
48541,1
48543,0
48548,1
48549,0
48551,1
48552,1
48554,1
48555,1
48557,0
48560,1
48561,1
48564,0
48565,0
48566,1
48567,1
48572,0
48573,1
48574,0
48576,1
48579,1
48580,0
48581,0
48582,1
48584,1
48588,0
48590,0
48591,0
48593,0
48595,1
48599,0
48600,1
48601,1
48603,1
48604,0
48605,0
48606,1
48607,1
48610,0
48611,0
48614,0
48616,1
48619,0
48621,1
48622,0
48624,0
48627,1
48629,0
48631,0
48634,1
48635,1
48637,1
48640,0
48641,0
48645,1
48647,0
48648,0
48649,0
48650,0
48664,1
48668,0
48669,1
48670,0
48671,1
48674,1
48677,0
48681,1
48683,1
48686,0
48689,0
48690,0
48692,0
48694,0
48696,0
48698,1
48699,1
48700,0
48705,1
48706,1
48710,1
48712,0
48713,0
